,Time,1
S/N,,759293
Type,,TGPR-1201
Description,,id14
Property,,Count
10969,2019-03-16 17:40:00,0.0 per Logging Interval
10970,2019-03-16 17:45:00,0.0 per Logging Interval
10971,2019-03-16 17:50:00,0.0 per Logging Interval
10972,2019-03-16 17:55:00,0.0 per Logging Interval
10973,2019-03-16 18:00:00,0.0 per Logging Interval
10974,2019-03-16 18:05:00,0.0 per Logging Interval
10975,2019-03-16 18:10:00,0.0 per Logging Interval
10976,2019-03-16 18:15:00,0.0 per Logging Interval
10977,2019-03-16 18:20:00,0.0 per Logging Interval
10978,2019-03-16 18:25:00,0.0 per Logging Interval
10979,2019-03-16 18:30:00,0.0 per Logging Interval
10980,2019-03-16 18:35:00,0.0 per Logging Interval
10981,2019-03-16 18:40:00,0.0 per Logging Interval
10982,2019-03-16 18:45:00,0.0 per Logging Interval
10983,2019-03-16 18:50:00,0.0 per Logging Interval
10984,2019-03-16 18:55:00,0.0 per Logging Interval
10985,2019-03-16 19:00:00,0.0 per Logging Interval
10986,2019-03-16 19:05:00,0.0 per Logging Interval
10987,2019-03-16 19:10:00,0.0 per Logging Interval
10988,2019-03-16 19:15:00,0.0 per Logging Interval
10989,2019-03-16 19:20:00,0.0 per Logging Interval
10990,2019-03-16 19:25:00,0.0 per Logging Interval
10991,2019-03-16 19:30:00,0.0 per Logging Interval
10992,2019-03-16 19:35:00,0.0 per Logging Interval
10993,2019-03-16 19:40:00,0.0 per Logging Interval
10994,2019-03-16 19:45:00,0.0 per Logging Interval
10995,2019-03-16 19:50:00,0.0 per Logging Interval
10996,2019-03-16 19:55:00,0.0 per Logging Interval
10997,2019-03-16 20:00:00,0.0 per Logging Interval
10998,2019-03-16 20:05:00,0.0 per Logging Interval
10999,2019-03-16 20:10:00,0.0 per Logging Interval
11000,2019-03-16 20:15:00,0.0 per Logging Interval
11001,2019-03-16 20:20:00,0.0 per Logging Interval
11002,2019-03-16 20:25:00,0.0 per Logging Interval
11003,2019-03-16 20:30:00,0.0 per Logging Interval
11004,2019-03-16 20:35:00,0.0 per Logging Interval
11005,2019-03-16 20:40:00,0.0 per Logging Interval
11006,2019-03-16 20:45:00,0.0 per Logging Interval
11007,2019-03-16 20:50:00,0.0 per Logging Interval
11008,2019-03-16 20:55:00,0.0 per Logging Interval
11009,2019-03-16 21:00:00,0.0 per Logging Interval
11010,2019-03-16 21:05:00,0.0 per Logging Interval
11011,2019-03-16 21:10:00,0.0 per Logging Interval
11012,2019-03-16 21:15:00,0.0 per Logging Interval
11013,2019-03-16 21:20:00,0.0 per Logging Interval
11014,2019-03-16 21:25:00,0.0 per Logging Interval
11015,2019-03-16 21:30:00,0.0 per Logging Interval
11016,2019-03-16 21:35:00,0.0 per Logging Interval
11017,2019-03-16 21:40:00,0.0 per Logging Interval
11018,2019-03-16 21:45:00,0.0 per Logging Interval
11019,2019-03-16 21:50:00,0.0 per Logging Interval
11020,2019-03-16 21:55:00,0.0 per Logging Interval
11021,2019-03-16 22:00:00,0.0 per Logging Interval
11022,2019-03-16 22:05:00,0.0 per Logging Interval
11023,2019-03-16 22:10:00,0.0 per Logging Interval
11024,2019-03-16 22:15:00,0.0 per Logging Interval
11025,2019-03-16 22:20:00,0.0 per Logging Interval
11026,2019-03-16 22:25:00,0.0 per Logging Interval
11027,2019-03-16 22:30:00,0.0 per Logging Interval
11028,2019-03-16 22:35:00,0.0 per Logging Interval
11029,2019-03-16 22:40:00,0.0 per Logging Interval
11030,2019-03-16 22:45:00,0.0 per Logging Interval
11031,2019-03-16 22:50:00,0.0 per Logging Interval
11032,2019-03-16 22:55:00,0.0 per Logging Interval
11033,2019-03-16 23:00:00,0.0 per Logging Interval
11034,2019-03-16 23:05:00,0.0 per Logging Interval
11035,2019-03-16 23:10:00,0.0 per Logging Interval
11036,2019-03-16 23:15:00,0.0 per Logging Interval
11037,2019-03-16 23:20:00,0.0 per Logging Interval
11038,2019-03-16 23:25:00,0.0 per Logging Interval
11039,2019-03-16 23:30:00,0.0 per Logging Interval
11040,2019-03-16 23:35:00,0.0 per Logging Interval
11041,2019-03-16 23:40:00,0.0 per Logging Interval
11042,2019-03-16 23:45:00,0.0 per Logging Interval
11043,2019-03-16 23:50:00,0.0 per Logging Interval
11044,2019-03-16 23:55:00,0.0 per Logging Interval
11045,2019-03-17 00:00:00,0.0 per Logging Interval
11046,2019-03-17 00:05:00,0.0 per Logging Interval
11047,2019-03-17 00:10:00,0.0 per Logging Interval
11048,2019-03-17 00:15:00,0.0 per Logging Interval
11049,2019-03-17 00:20:00,0.0 per Logging Interval
11050,2019-03-17 00:25:00,0.0 per Logging Interval
11051,2019-03-17 00:30:00,0.0 per Logging Interval
11052,2019-03-17 00:35:00,0.0 per Logging Interval
11053,2019-03-17 00:40:00,0.0 per Logging Interval
11054,2019-03-17 00:45:00,0.0 per Logging Interval
11055,2019-03-17 00:50:00,0.0 per Logging Interval
11056,2019-03-17 00:55:00,0.0 per Logging Interval
11057,2019-03-17 01:00:00,0.0 per Logging Interval
11058,2019-03-17 01:05:00,0.0 per Logging Interval
11059,2019-03-17 01:10:00,0.0 per Logging Interval
11060,2019-03-17 01:15:00,0.0 per Logging Interval
11061,2019-03-17 01:20:00,0.0 per Logging Interval
11062,2019-03-17 01:25:00,0.0 per Logging Interval
11063,2019-03-17 01:30:00,0.0 per Logging Interval
11064,2019-03-17 01:35:00,0.0 per Logging Interval
11065,2019-03-17 01:40:00,0.0 per Logging Interval
11066,2019-03-17 01:45:00,0.0 per Logging Interval
11067,2019-03-17 01:50:00,0.0 per Logging Interval
11068,2019-03-17 01:55:00,0.0 per Logging Interval
11069,2019-03-17 02:00:00,0.0 per Logging Interval
11070,2019-03-17 02:05:00,0.0 per Logging Interval
11071,2019-03-17 02:10:00,0.0 per Logging Interval
11072,2019-03-17 02:15:00,0.0 per Logging Interval
11073,2019-03-17 02:20:00,0.0 per Logging Interval
11074,2019-03-17 02:25:00,0.0 per Logging Interval
11075,2019-03-17 02:30:00,0.0 per Logging Interval
11076,2019-03-17 02:35:00,0.0 per Logging Interval
11077,2019-03-17 02:40:00,0.0 per Logging Interval
11078,2019-03-17 02:45:00,0.0 per Logging Interval
11079,2019-03-17 02:50:00,0.0 per Logging Interval
11080,2019-03-17 02:55:00,0.0 per Logging Interval
11081,2019-03-17 03:00:00,0.0 per Logging Interval
11082,2019-03-17 03:05:00,0.0 per Logging Interval
11083,2019-03-17 03:10:00,0.0 per Logging Interval
11084,2019-03-17 03:15:00,0.0 per Logging Interval
11085,2019-03-17 03:20:00,0.0 per Logging Interval
11086,2019-03-17 03:25:00,0.0 per Logging Interval
11087,2019-03-17 03:30:00,0.0 per Logging Interval
11088,2019-03-17 03:35:00,0.0 per Logging Interval
11089,2019-03-17 03:40:00,0.0 per Logging Interval
11090,2019-03-17 03:45:00,0.0 per Logging Interval
11091,2019-03-17 03:50:00,0.0 per Logging Interval
11092,2019-03-17 03:55:00,0.0 per Logging Interval
11093,2019-03-17 04:00:00,0.0 per Logging Interval
11094,2019-03-17 04:05:00,0.0 per Logging Interval
11095,2019-03-17 04:10:00,0.0 per Logging Interval
11096,2019-03-17 04:15:00,0.0 per Logging Interval
11097,2019-03-17 04:20:00,0.0 per Logging Interval
11098,2019-03-17 04:25:00,0.0 per Logging Interval
11099,2019-03-17 04:30:00,0.0 per Logging Interval
11100,2019-03-17 04:35:00,0.0 per Logging Interval
11101,2019-03-17 04:40:00,0.0 per Logging Interval
11102,2019-03-17 04:45:00,0.0 per Logging Interval
11103,2019-03-17 04:50:00,0.0 per Logging Interval
11104,2019-03-17 04:55:00,0.0 per Logging Interval
11105,2019-03-17 05:00:00,0.0 per Logging Interval
11106,2019-03-17 05:05:00,0.0 per Logging Interval
11107,2019-03-17 05:10:00,0.0 per Logging Interval
11108,2019-03-17 05:15:00,0.0 per Logging Interval
11109,2019-03-17 05:20:00,0.0 per Logging Interval
11110,2019-03-17 05:25:00,0.0 per Logging Interval
11111,2019-03-17 05:30:00,0.0 per Logging Interval
11112,2019-03-17 05:35:00,0.0 per Logging Interval
11113,2019-03-17 05:40:00,0.0 per Logging Interval
11114,2019-03-17 05:45:00,0.0 per Logging Interval
11115,2019-03-17 05:50:00,0.0 per Logging Interval
11116,2019-03-17 05:55:00,0.0 per Logging Interval
11117,2019-03-17 06:00:00,0.0 per Logging Interval
11118,2019-03-17 06:05:00,0.0 per Logging Interval
11119,2019-03-17 06:10:00,0.0 per Logging Interval
11120,2019-03-17 06:15:00,0.0 per Logging Interval
11121,2019-03-17 06:20:00,0.0 per Logging Interval
11122,2019-03-17 06:25:00,0.0 per Logging Interval
11123,2019-03-17 06:30:00,0.0 per Logging Interval
11124,2019-03-17 06:35:00,0.0 per Logging Interval
11125,2019-03-17 06:40:00,0.0 per Logging Interval
11126,2019-03-17 06:45:00,0.0 per Logging Interval
11127,2019-03-17 06:50:00,0.0 per Logging Interval
11128,2019-03-17 06:55:00,0.0 per Logging Interval
11129,2019-03-17 07:00:00,0.0 per Logging Interval
11130,2019-03-17 07:05:00,0.0 per Logging Interval
11131,2019-03-17 07:10:00,0.0 per Logging Interval
11132,2019-03-17 07:15:00,0.0 per Logging Interval
11133,2019-03-17 07:20:00,0.0 per Logging Interval
11134,2019-03-17 07:25:00,0.0 per Logging Interval
11135,2019-03-17 07:30:00,0.0 per Logging Interval
11136,2019-03-17 07:35:00,0.0 per Logging Interval
11137,2019-03-17 07:40:00,0.0 per Logging Interval
11138,2019-03-17 07:45:00,0.0 per Logging Interval
11139,2019-03-17 07:50:00,0.0 per Logging Interval
11140,2019-03-17 07:55:00,0.0 per Logging Interval
11141,2019-03-17 08:00:00,0.0 per Logging Interval
11142,2019-03-17 08:05:00,0.0 per Logging Interval
11143,2019-03-17 08:10:00,0.0 per Logging Interval
11144,2019-03-17 08:15:00,0.0 per Logging Interval
11145,2019-03-17 08:20:00,0.0 per Logging Interval
11146,2019-03-17 08:25:00,0.0 per Logging Interval
11147,2019-03-17 08:30:00,0.0 per Logging Interval
11148,2019-03-17 08:35:00,0.0 per Logging Interval
11149,2019-03-17 08:40:00,0.0 per Logging Interval
11150,2019-03-17 08:45:00,0.0 per Logging Interval
11151,2019-03-17 08:50:00,0.0 per Logging Interval
11152,2019-03-17 08:55:00,0.0 per Logging Interval
11153,2019-03-17 09:00:00,0.0 per Logging Interval
11154,2019-03-17 09:05:00,0.0 per Logging Interval
11155,2019-03-17 09:10:00,0.0 per Logging Interval
11156,2019-03-17 09:15:00,0.0 per Logging Interval
11157,2019-03-17 09:20:00,0.0 per Logging Interval
11158,2019-03-17 09:25:00,0.0 per Logging Interval
11159,2019-03-17 09:30:00,0.0 per Logging Interval
11160,2019-03-17 09:35:00,0.0 per Logging Interval
11161,2019-03-17 09:40:00,0.0 per Logging Interval
11162,2019-03-17 09:45:00,0.0 per Logging Interval
11163,2019-03-17 09:50:00,0.0 per Logging Interval
11164,2019-03-17 09:55:00,0.0 per Logging Interval
11165,2019-03-17 10:00:00,0.0 per Logging Interval
11166,2019-03-17 10:05:00,0.0 per Logging Interval
11167,2019-03-17 10:10:00,0.0 per Logging Interval
11168,2019-03-17 10:15:00,0.0 per Logging Interval
11169,2019-03-17 10:20:00,0.0 per Logging Interval
11170,2019-03-17 10:25:00,0.0 per Logging Interval
11171,2019-03-17 10:30:00,0.0 per Logging Interval
11172,2019-03-17 10:35:00,0.0 per Logging Interval
11173,2019-03-17 10:40:00,0.0 per Logging Interval
11174,2019-03-17 10:45:00,0.0 per Logging Interval
11175,2019-03-17 10:50:00,0.0 per Logging Interval
11176,2019-03-17 10:55:00,0.0 per Logging Interval
11177,2019-03-17 11:00:00,0.0 per Logging Interval
11178,2019-03-17 11:05:00,0.0 per Logging Interval
11179,2019-03-17 11:10:00,0.0 per Logging Interval
11180,2019-03-17 11:15:00,0.0 per Logging Interval
11181,2019-03-17 11:20:00,0.0 per Logging Interval
11182,2019-03-17 11:25:00,0.0 per Logging Interval
11183,2019-03-17 11:30:00,0.0 per Logging Interval
11184,2019-03-17 11:35:00,0.0 per Logging Interval
11185,2019-03-17 11:40:00,0.0 per Logging Interval
11186,2019-03-17 11:45:00,0.0 per Logging Interval
11187,2019-03-17 11:50:00,0.0 per Logging Interval
11188,2019-03-17 11:55:00,0.0 per Logging Interval
11189,2019-03-17 12:00:00,0.0 per Logging Interval
11190,2019-03-17 12:05:00,0.0 per Logging Interval
11191,2019-03-17 12:10:00,0.0 per Logging Interval
11192,2019-03-17 12:15:00,0.0 per Logging Interval
11193,2019-03-17 12:20:00,0.0 per Logging Interval
11194,2019-03-17 12:25:00,0.0 per Logging Interval
11195,2019-03-17 12:30:00,0.0 per Logging Interval
11196,2019-03-17 12:35:00,0.0 per Logging Interval
11197,2019-03-17 12:40:00,2.0 per Logging Interval
11198,2019-03-17 12:45:00,5.0 per Logging Interval
11199,2019-03-17 12:50:00,5.0 per Logging Interval
11200,2019-03-17 12:55:00,7.0 per Logging Interval
11201,2019-03-17 13:00:00,17.0 per Logging Interval
11202,2019-03-17 13:05:00,19.0 per Logging Interval
11203,2019-03-17 13:10:00,25.0 per Logging Interval
11204,2019-03-17 13:15:00,20.0 per Logging Interval
11205,2019-03-17 13:20:00,9.0 per Logging Interval
11206,2019-03-17 13:25:00,6.0 per Logging Interval
11207,2019-03-17 13:30:00,8.0 per Logging Interval
11208,2019-03-17 13:35:00,8.0 per Logging Interval
11209,2019-03-17 13:40:00,4.0 per Logging Interval
11210,2019-03-17 13:45:00,3.0 per Logging Interval
11211,2019-03-17 13:50:00,2.0 per Logging Interval
11212,2019-03-17 13:55:00,1.0 per Logging Interval
11213,2019-03-17 14:00:00,0.0 per Logging Interval
11214,2019-03-17 14:05:00,1.0 per Logging Interval
11215,2019-03-17 14:10:00,3.0 per Logging Interval
11216,2019-03-17 14:15:00,6.0 per Logging Interval
11217,2019-03-17 14:20:00,1.0 per Logging Interval
11218,2019-03-17 14:25:00,0.0 per Logging Interval
11219,2019-03-17 14:30:00,0.0 per Logging Interval
11220,2019-03-17 14:35:00,0.0 per Logging Interval
11221,2019-03-17 14:40:00,0.0 per Logging Interval
11222,2019-03-17 14:45:00,1.0 per Logging Interval
11223,2019-03-17 14:50:00,0.0 per Logging Interval
11224,2019-03-17 14:55:00,0.0 per Logging Interval
11225,2019-03-17 15:00:00,0.0 per Logging Interval
11226,2019-03-17 15:05:00,0.0 per Logging Interval
11227,2019-03-17 15:10:00,0.0 per Logging Interval
11228,2019-03-17 15:15:00,0.0 per Logging Interval
11229,2019-03-17 15:20:00,0.0 per Logging Interval
11230,2019-03-17 15:25:00,0.0 per Logging Interval
11231,2019-03-17 15:30:00,0.0 per Logging Interval
11232,2019-03-17 15:35:00,0.0 per Logging Interval
11233,2019-03-17 15:40:00,0.0 per Logging Interval
11234,2019-03-17 15:45:00,0.0 per Logging Interval
11235,2019-03-17 15:50:00,0.0 per Logging Interval
11236,2019-03-17 15:55:00,0.0 per Logging Interval
11237,2019-03-17 16:00:00,0.0 per Logging Interval
11238,2019-03-17 16:05:00,0.0 per Logging Interval
11239,2019-03-17 16:10:00,0.0 per Logging Interval
11240,2019-03-17 16:15:00,0.0 per Logging Interval
11241,2019-03-17 16:20:00,0.0 per Logging Interval
11242,2019-03-17 16:25:00,0.0 per Logging Interval
11243,2019-03-17 16:30:00,0.0 per Logging Interval
11244,2019-03-17 16:35:00,0.0 per Logging Interval
11245,2019-03-17 16:40:00,0.0 per Logging Interval
11246,2019-03-17 16:45:00,0.0 per Logging Interval
11247,2019-03-17 16:50:00,0.0 per Logging Interval
11248,2019-03-17 16:55:00,0.0 per Logging Interval
11249,2019-03-17 17:00:00,0.0 per Logging Interval
11250,2019-03-17 17:05:00,0.0 per Logging Interval
11251,2019-03-17 17:10:00,0.0 per Logging Interval
11252,2019-03-17 17:15:00,0.0 per Logging Interval
11253,2019-03-17 17:20:00,0.0 per Logging Interval
11254,2019-03-17 17:25:00,0.0 per Logging Interval
11255,2019-03-17 17:30:00,0.0 per Logging Interval
11256,2019-03-17 17:35:00,0.0 per Logging Interval
11257,2019-03-17 17:40:00,0.0 per Logging Interval
11258,2019-03-17 17:45:00,0.0 per Logging Interval
11259,2019-03-17 17:50:00,0.0 per Logging Interval
11260,2019-03-17 17:55:00,0.0 per Logging Interval
11261,2019-03-17 18:00:00,0.0 per Logging Interval
11262,2019-03-17 18:05:00,0.0 per Logging Interval
11263,2019-03-17 18:10:00,0.0 per Logging Interval
11264,2019-03-17 18:15:00,0.0 per Logging Interval
11265,2019-03-17 18:20:00,0.0 per Logging Interval
11266,2019-03-17 18:25:00,0.0 per Logging Interval
11267,2019-03-17 18:30:00,0.0 per Logging Interval
11268,2019-03-17 18:35:00,0.0 per Logging Interval
11269,2019-03-17 18:40:00,0.0 per Logging Interval
11270,2019-03-17 18:45:00,0.0 per Logging Interval
11271,2019-03-17 18:50:00,0.0 per Logging Interval
11272,2019-03-17 18:55:00,0.0 per Logging Interval
11273,2019-03-17 19:00:00,0.0 per Logging Interval
11274,2019-03-17 19:05:00,0.0 per Logging Interval
11275,2019-03-17 19:10:00,0.0 per Logging Interval
11276,2019-03-17 19:15:00,0.0 per Logging Interval
11277,2019-03-17 19:20:00,0.0 per Logging Interval
11278,2019-03-17 19:25:00,0.0 per Logging Interval
11279,2019-03-17 19:30:00,0.0 per Logging Interval
11280,2019-03-17 19:35:00,0.0 per Logging Interval
11281,2019-03-17 19:40:00,0.0 per Logging Interval
11282,2019-03-17 19:45:00,0.0 per Logging Interval
11283,2019-03-17 19:50:00,0.0 per Logging Interval
11284,2019-03-17 19:55:00,0.0 per Logging Interval
11285,2019-03-17 20:00:00,0.0 per Logging Interval
11286,2019-03-17 20:05:00,0.0 per Logging Interval
11287,2019-03-17 20:10:00,0.0 per Logging Interval
11288,2019-03-17 20:15:00,0.0 per Logging Interval
11289,2019-03-17 20:20:00,0.0 per Logging Interval
11290,2019-03-17 20:25:00,0.0 per Logging Interval
11291,2019-03-17 20:30:00,0.0 per Logging Interval
11292,2019-03-17 20:35:00,0.0 per Logging Interval
11293,2019-03-17 20:40:00,0.0 per Logging Interval
11294,2019-03-17 20:45:00,0.0 per Logging Interval
11295,2019-03-17 20:50:00,0.0 per Logging Interval
11296,2019-03-17 20:55:00,0.0 per Logging Interval
11297,2019-03-17 21:00:00,0.0 per Logging Interval
11298,2019-03-17 21:05:00,0.0 per Logging Interval
11299,2019-03-17 21:10:00,0.0 per Logging Interval
11300,2019-03-17 21:15:00,0.0 per Logging Interval
11301,2019-03-17 21:20:00,0.0 per Logging Interval
11302,2019-03-17 21:25:00,0.0 per Logging Interval
11303,2019-03-17 21:30:00,0.0 per Logging Interval
11304,2019-03-17 21:35:00,0.0 per Logging Interval
11305,2019-03-17 21:40:00,0.0 per Logging Interval
11306,2019-03-17 21:45:00,0.0 per Logging Interval
11307,2019-03-17 21:50:00,0.0 per Logging Interval
11308,2019-03-17 21:55:00,0.0 per Logging Interval
11309,2019-03-17 22:00:00,0.0 per Logging Interval
11310,2019-03-17 22:05:00,0.0 per Logging Interval
11311,2019-03-17 22:10:00,0.0 per Logging Interval
11312,2019-03-17 22:15:00,0.0 per Logging Interval
11313,2019-03-17 22:20:00,0.0 per Logging Interval
11314,2019-03-17 22:25:00,0.0 per Logging Interval
11315,2019-03-17 22:30:00,0.0 per Logging Interval
11316,2019-03-17 22:35:00,0.0 per Logging Interval
11317,2019-03-17 22:40:00,0.0 per Logging Interval
11318,2019-03-17 22:45:00,0.0 per Logging Interval
11319,2019-03-17 22:50:00,0.0 per Logging Interval
11320,2019-03-17 22:55:00,0.0 per Logging Interval
11321,2019-03-17 23:00:00,0.0 per Logging Interval
11322,2019-03-17 23:05:00,0.0 per Logging Interval
11323,2019-03-17 23:10:00,0.0 per Logging Interval
11324,2019-03-17 23:15:00,0.0 per Logging Interval
11325,2019-03-17 23:20:00,0.0 per Logging Interval
11326,2019-03-17 23:25:00,0.0 per Logging Interval
11327,2019-03-17 23:30:00,0.0 per Logging Interval
11328,2019-03-17 23:35:00,0.0 per Logging Interval
11329,2019-03-17 23:40:00,0.0 per Logging Interval
11330,2019-03-17 23:45:00,0.0 per Logging Interval
11331,2019-03-17 23:50:00,0.0 per Logging Interval
11332,2019-03-17 23:55:00,0.0 per Logging Interval
11333,2019-03-18 00:00:00,0.0 per Logging Interval
11334,2019-03-18 00:05:00,0.0 per Logging Interval
11335,2019-03-18 00:10:00,0.0 per Logging Interval
11336,2019-03-18 00:15:00,0.0 per Logging Interval
11337,2019-03-18 00:20:00,0.0 per Logging Interval
11338,2019-03-18 00:25:00,0.0 per Logging Interval
11339,2019-03-18 00:30:00,0.0 per Logging Interval
11340,2019-03-18 00:35:00,0.0 per Logging Interval
11341,2019-03-18 00:40:00,0.0 per Logging Interval
11342,2019-03-18 00:45:00,0.0 per Logging Interval
11343,2019-03-18 00:50:00,0.0 per Logging Interval
11344,2019-03-18 00:55:00,0.0 per Logging Interval
11345,2019-03-18 01:00:00,0.0 per Logging Interval
11346,2019-03-18 01:05:00,0.0 per Logging Interval
11347,2019-03-18 01:10:00,0.0 per Logging Interval
11348,2019-03-18 01:15:00,0.0 per Logging Interval
11349,2019-03-18 01:20:00,0.0 per Logging Interval
11350,2019-03-18 01:25:00,0.0 per Logging Interval
11351,2019-03-18 01:30:00,0.0 per Logging Interval
11352,2019-03-18 01:35:00,0.0 per Logging Interval
11353,2019-03-18 01:40:00,0.0 per Logging Interval
11354,2019-03-18 01:45:00,0.0 per Logging Interval
11355,2019-03-18 01:50:00,0.0 per Logging Interval
11356,2019-03-18 01:55:00,0.0 per Logging Interval
11357,2019-03-18 02:00:00,0.0 per Logging Interval
11358,2019-03-18 02:05:00,0.0 per Logging Interval
11359,2019-03-18 02:10:00,0.0 per Logging Interval
11360,2019-03-18 02:15:00,0.0 per Logging Interval
11361,2019-03-18 02:20:00,0.0 per Logging Interval
11362,2019-03-18 02:25:00,0.0 per Logging Interval
11363,2019-03-18 02:30:00,0.0 per Logging Interval
11364,2019-03-18 02:35:00,0.0 per Logging Interval
11365,2019-03-18 02:40:00,0.0 per Logging Interval
11366,2019-03-18 02:45:00,0.0 per Logging Interval
11367,2019-03-18 02:50:00,0.0 per Logging Interval
11368,2019-03-18 02:55:00,0.0 per Logging Interval
11369,2019-03-18 03:00:00,0.0 per Logging Interval
11370,2019-03-18 03:05:00,0.0 per Logging Interval
11371,2019-03-18 03:10:00,0.0 per Logging Interval
11372,2019-03-18 03:15:00,0.0 per Logging Interval
11373,2019-03-18 03:20:00,0.0 per Logging Interval
11374,2019-03-18 03:25:00,0.0 per Logging Interval
11375,2019-03-18 03:30:00,0.0 per Logging Interval
11376,2019-03-18 03:35:00,0.0 per Logging Interval
11377,2019-03-18 03:40:00,0.0 per Logging Interval
11378,2019-03-18 03:45:00,0.0 per Logging Interval
11379,2019-03-18 03:50:00,1.0 per Logging Interval
11380,2019-03-18 03:55:00,4.0 per Logging Interval
11381,2019-03-18 04:00:00,4.0 per Logging Interval
11382,2019-03-18 04:05:00,0.0 per Logging Interval
11383,2019-03-18 04:10:00,1.0 per Logging Interval
11384,2019-03-18 04:15:00,0.0 per Logging Interval
11385,2019-03-18 04:20:00,0.0 per Logging Interval
11386,2019-03-18 04:25:00,0.0 per Logging Interval
11387,2019-03-18 04:30:00,0.0 per Logging Interval
11388,2019-03-18 04:35:00,0.0 per Logging Interval
11389,2019-03-18 04:40:00,0.0 per Logging Interval
11390,2019-03-18 04:45:00,0.0 per Logging Interval
11391,2019-03-18 04:50:00,0.0 per Logging Interval
11392,2019-03-18 04:55:00,0.0 per Logging Interval
11393,2019-03-18 05:00:00,0.0 per Logging Interval
11394,2019-03-18 05:05:00,0.0 per Logging Interval
11395,2019-03-18 05:10:00,0.0 per Logging Interval
11396,2019-03-18 05:15:00,0.0 per Logging Interval
11397,2019-03-18 05:20:00,0.0 per Logging Interval
11398,2019-03-18 05:25:00,0.0 per Logging Interval
11399,2019-03-18 05:30:00,0.0 per Logging Interval
11400,2019-03-18 05:35:00,0.0 per Logging Interval
11401,2019-03-18 05:40:00,0.0 per Logging Interval
11402,2019-03-18 05:45:00,0.0 per Logging Interval
11403,2019-03-18 05:50:00,0.0 per Logging Interval
11404,2019-03-18 05:55:00,0.0 per Logging Interval
11405,2019-03-18 06:00:00,1.0 per Logging Interval
11406,2019-03-18 06:05:00,0.0 per Logging Interval
11407,2019-03-18 06:10:00,0.0 per Logging Interval
11408,2019-03-18 06:15:00,0.0 per Logging Interval
11409,2019-03-18 06:20:00,0.0 per Logging Interval
11410,2019-03-18 06:25:00,0.0 per Logging Interval
11411,2019-03-18 06:30:00,0.0 per Logging Interval
11412,2019-03-18 06:35:00,0.0 per Logging Interval
11413,2019-03-18 06:40:00,0.0 per Logging Interval
11414,2019-03-18 06:45:00,0.0 per Logging Interval
11415,2019-03-18 06:50:00,0.0 per Logging Interval
11416,2019-03-18 06:55:00,0.0 per Logging Interval
11417,2019-03-18 07:00:00,0.0 per Logging Interval
11418,2019-03-18 07:05:00,0.0 per Logging Interval
11419,2019-03-18 07:10:00,0.0 per Logging Interval
11420,2019-03-18 07:15:00,0.0 per Logging Interval
11421,2019-03-18 07:20:00,0.0 per Logging Interval
11422,2019-03-18 07:25:00,0.0 per Logging Interval
11423,2019-03-18 07:30:00,0.0 per Logging Interval
11424,2019-03-18 07:35:00,0.0 per Logging Interval
11425,2019-03-18 07:40:00,0.0 per Logging Interval
11426,2019-03-18 07:45:00,0.0 per Logging Interval
11427,2019-03-18 07:50:00,0.0 per Logging Interval
11428,2019-03-18 07:55:00,0.0 per Logging Interval
11429,2019-03-18 08:00:00,0.0 per Logging Interval
11430,2019-03-18 08:05:00,0.0 per Logging Interval
11431,2019-03-18 08:10:00,0.0 per Logging Interval
11432,2019-03-18 08:15:00,0.0 per Logging Interval
11433,2019-03-18 08:20:00,0.0 per Logging Interval
11434,2019-03-18 08:25:00,0.0 per Logging Interval
11435,2019-03-18 08:30:00,0.0 per Logging Interval
11436,2019-03-18 08:35:00,0.0 per Logging Interval
11437,2019-03-18 08:40:00,0.0 per Logging Interval
11438,2019-03-18 08:45:00,0.0 per Logging Interval
11439,2019-03-18 08:50:00,0.0 per Logging Interval
11440,2019-03-18 08:55:00,0.0 per Logging Interval
11441,2019-03-18 09:00:00,0.0 per Logging Interval
11442,2019-03-18 09:05:00,0.0 per Logging Interval
11443,2019-03-18 09:10:00,0.0 per Logging Interval
11444,2019-03-18 09:15:00,0.0 per Logging Interval
11445,2019-03-18 09:20:00,0.0 per Logging Interval
11446,2019-03-18 09:25:00,1.0 per Logging Interval
11447,2019-03-18 09:30:00,0.0 per Logging Interval
11448,2019-03-18 09:35:00,0.0 per Logging Interval
11449,2019-03-18 09:40:00,2.0 per Logging Interval
11450,2019-03-18 09:45:00,5.0 per Logging Interval
11451,2019-03-18 09:50:00,2.0 per Logging Interval
11452,2019-03-18 09:55:00,1.0 per Logging Interval
11453,2019-03-18 10:00:00,1.0 per Logging Interval
11454,2019-03-18 10:05:00,0.0 per Logging Interval
11455,2019-03-18 10:10:00,1.0 per Logging Interval
11456,2019-03-18 10:15:00,0.0 per Logging Interval
11457,2019-03-18 10:20:00,1.0 per Logging Interval
11458,2019-03-18 10:25:00,0.0 per Logging Interval
11459,2019-03-18 10:30:00,1.0 per Logging Interval
11460,2019-03-18 10:35:00,1.0 per Logging Interval
11461,2019-03-18 10:40:00,0.0 per Logging Interval
11462,2019-03-18 10:45:00,0.0 per Logging Interval
11463,2019-03-18 10:50:00,1.0 per Logging Interval
11464,2019-03-18 10:55:00,0.0 per Logging Interval
11465,2019-03-18 11:00:00,0.0 per Logging Interval
11466,2019-03-18 11:05:00,0.0 per Logging Interval
